src_ip,dst_ip,src_port,dst_port,first_pkt_time,last_pkt_time,avg_hops,avg_packet_len,nodeRelatedMessages:HeartbeatRequest,nodeRelatedMessages:HeartbeatResponse,nodeRelatedMessages:PFDManagementRequest,nodeRelatedMessages:PFDManagementResponse,nodeRelatedMessages:AssociationSetupRequest,nodeRelatedMessages:AssociationSetupResponse,nodeRelatedMessages:AssociationUpdateRequest,nodeRelatedMessages:AssociationUpdateResponset,nodeRelatedMessages:AssociationReleaseRequest,nodeRelatedMessages:AssociationReleaseResponse,nodeRelatedMessages:VersionNotSupportedResponse,nodeRelatedMessages:NodeReportRequest,nodeRelatedMessages:NodeReportResponse,nodeRelatedMessages:SessionSetDeletionRequest,nodeRelatedMessages:SessionSetDeletionResponse,sessionRelatedMessages:SessionEstablishmentRequest,sessionRelatedMessages:SessionEstablishmentResponse,sessionRelatedMessages:SessionModificationRequest,sessionRelatedMessages:SessionModificationResponse,sessionRelatedMessages:SessionDeletionRequest,sessionRelatedMessages:SessionDeletionResponse,sessionRelatedMessages:SessionReportRequest,sessionRelatedMessages:SessionReportResponse,class
2000::100:4d9,2000::100:51f,3173,29532,1603094621.8327634,1603094756.6060777,190,109,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,104,123,92,371,24,44,3,21,1
2000::100:520,2000::100:516,55943,22912,1603125990.9430146,1603126387.1585336,190,137,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,94,363,420,3,18,267,32,1
6003::1001,2000::100:503,14597,8805,1603073954.6503491,1603074399.355031,190,270,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,113,84,338,448,21,2,104,24,0
6003::fce,6003::fce,9415,18694,1603119506.04091,1603119679.4045095,191,265,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,224,5,165,478,143,67,67,128,1
6003::1002,2000::100:501,8798,14599,1603074456.1333807,1603074736.2045321,191,295,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,115,109,578,338,58,60,63,29,0
6003::1003,2000::100:504,14598,8804,1603074637.488906,1603074661.3819396,190,124,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,57,142,520,76,1,1,23,0
6003::1002,2000::100:501,14611,14600,1603074550.851948,1603074961.0200903,190,209,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,21,40,315,579,39,40,21,7,0
6003::1003,2000::100:505,14594,14612,1603074130.3100379,1603074577.910759,191,258,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,70,90,133,59,8,15,68,31,0
208.229.196.5,2000::100:4f8,55806,42484,1603140203.432961,1603140540.4402833,190,201,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,224,107,459,268,178,48,13,17,1
2000::100:4e4,2000::100:4e4,49881,32204,1603106409.4372795,1603106627.8402922,190,231,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,72,113,30,467,39,75,52,121,1
6003::1003,2000::100:504,14607,14607,1603074342.7775846,1603074721.6586533,190,132,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,116,336,4,3,4,131,238,0
48.233.97.247,2000::100:50b,21063,63271,1603142218.837,1603142416.2037714,190,285,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,93,608,588,70,75,11,8,1
6003::1000,2000::100:501,14603,8805,1603073949.899576,1603074364.454184,190,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,609,609,77,77,3,0,0
2000::100:501,2000::100:501,14600,14596,1603074067.9459379,1603074363.0873387,191,213,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,47,85,102,464,50,72,13,180,0
6003::1002,2000::100:502,14602,8802,1603074322.7667022,1603074705.0188289,190,118,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,53,108,116,128,61,11,32,120,0
160.176.16.169,239.157.187.7,23665,9743,1603109217.7813444,1603109266.7878544,190,225,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,12,627,440,178,54,267,18,1
25.71.33.92,46.234.210.231,19067,29336,1603093390.7689688,1603093730.039987,191,84,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,224,44,503,461,48,2,95,27,1
207.84.121.31,152.147.221.171,44146,47397,1603128986.0750606,1603129210.219363,190,267,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,85,70,299,110,24,69,25,10,1
2000::100:502,2000::100:505,14605,14593,1603073959.5693638,1603074356.9420583,191,234,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,78,112,329,505,30,13,31,223,0
2000::100:4f8,37.113.108.135,34146,44880,1603086872.7305584,1603087307.443505,190,227,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,118,62,1217,281,33,57,345,112,1
6003::1004,2000::100:503,8795,14608,1603074158.8210473,1603074353.530586,191,248,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,483,594,39,38,20,137,0
6003::1003,2000::100:503,14603,14598,1603074015.2756052,1603074467.0246391,190,293,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,69,240,39,9,100,1,0
6003::1005,2000::100:501,14607,14607,1603074217.1179268,1603074521.3682373,190,206,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,52,12,445,407,72,79,20,128,0
6003::100a,203.197.254.237,7401,33494,1603131809.5023327,1603132123.8065124,190,95,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,277,11,1217,171,143,82,267,51,1
2000::100:501,234.14.36.165,39658,42401,1603084864.8135035,1603085092.448751,190,217,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,58,78,1217,318,178,1,154,20,1
6003::1001,2000::100:505,14600,14610,1603074567.172032,1603075010.219275,190,202,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,99,92,622,298,15,65,32,23,0
6003::ff6,16.92.235.28,53871,50916,1603111459.4593925,1603111551.1709251,190,250,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,116,88,591,147,27,41,171,229,1
2000::100:4cf,2000::100:4f7,15749,36777,1603097725.5281549,1603098102.7880766,190,231,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,277,69,1217,25,143,75,32,213,1
34.105.123.153,6003::fe2,40281,18273,1603078684.8555572,1603078903.9208076,190,139,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,224,81,1217,394,143,36,345,120,1
213.198.53.239,233.211.229.72,2252,53013,1603117890.6022835,1603117915.650126,190,116,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,42,101,404,12,8,28,27,54,1
6003::1004,2000::100:501,14607,14593,1603074362.7616918,1603074653.6571064,190,287,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,107,67,9,140,39,11,97,17,0
6003::1004,6003::1000,14612,14610,1603073981.5979047,1603074217.57226,190,130,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,91,48,402,231,76,62,153,24,0
6003::1001,6003::1002,14597,8795,1603074626.3530605,1603075044.1677842,190,289,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,33,70,638,480,33,26,7,233,0
6003::1005,2000::100:501,14609,14595,1603074167.0958886,1603074206.6545272,190,295,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,66,59,317,396,66,80,105,30,0
6003::1004,2000::100:504,14607,14610,1603074573.1643333,1603074699.9162767,191,110,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,331,131,69,30,177,63,0
6003::1000,2000::100:507,14600,14604,1603074252.9309378,1603074633.4314954,190,211,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,11,467,384,31,2,26,201,0
6003::1004,6003::1000,8813,14610,1603074079.2740629,1603074132.008609,191,142,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,81,34,590,35,70,68,210,2,0
6003::1014,6003::1000,13560,15868,1603126917.2802145,1603127298.24042,190,277,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,98,49,571,149,20,81,345,31,1
143.173.80.71,122.139.228.208,12579,59454,1603129580.461497,1603129889.1240513,190,121,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,30,106,284,426,23,4,345,5,1
6003::1005,2000::100:505,8808,14606,1603074001.1222408,1603074382.0145473,190,84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,71,601,387,20,39,22,5,0
2000::100:4e4,6003::1000,23061,30948,1603126340.066644,1603126723.0921805,191,167,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,106,76,54,142,40,44,267,95,1
6003::1002,6003::1001,14610,14606,1603074388.7931952,1603074470.621854,190,89,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,114,121,9,586,48,55,166,34,0
6003::1000,2000::100:504,14601,14607,1603074032.5444694,1603074488.7684739,191,221,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,70,142,155,51,44,217,83,0
6003::1000,2000::100:505,14597,14599,1603074419.0874205,1603074880.0665853,191,227,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,115,44,627,62,36,29,114,0
62.87.245.202,220.169.56.50,30213,2226,1603131029.189489,1603131419.243281,190,212,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,116,1217,59,143,43,267,224,1
2000::100:529,2000::100:50b,20014,10072,1603094479.1990063,1603094928.2736077,191,278,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,164,335,18,33,267,1,1
2000::100:4f7,2000::100:501,45318,39769,1603098917.4285085,1603099293.1098578,190,247,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,277,26,1510,48,178,32,267,224,1
6003::1001,2000::100:503,14613,14598,1603074639.019598,1603075028.453937,190,162,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,80,115,19,191,30,76,13,79,0
189.79.138.205,2000::100:4f7,44955,62102,1603077772.147995,1603078158.3197138,191,203,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,224,57,1510,147,143,31,122,31,1
6003::1004,2000::100:502,8808,14611,1603074531.377274,1603074687.16964,191,277,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,87,23,73,318,40,31,85,69,0
2000::100:504,2000::100:506,14602,14604,1603074161.483079,1603074596.0880325,191,287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,35,608,41,66,173,6,0
2000::100:505,2000::100:501,14610,14610,1603074523.5954354,1603074897.374861,190,279,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,121,213,421,3,71,4,2,0
6003::1004,2000::100:503,14596,14603,1603074538.0450788,1603074722.2740324,190,280,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,88,13,536,376,57,30,26,29,0
6003::1003,2000::100:506,14598,8799,1603074026.973352,1603074143.2698562,191,184,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,85,30,302,2,55,30,79,0
91.61.220.99,6003::100a,28509,36485,1603074643.365408,1603075040.786336,191,293,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,224,43,1510,282,178,39,345,23,1
6003::1001,2000::100:504,14601,8797,1603074608.9946115,1603075004.0018003,190,121,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,52,105,606,193,10,66,2,6,0
6003::1002,2000::100:505,8811,14606,1603074453.0124257,1603074585.3864472,190,111,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,66,48,268,292,41,79,115,187,0
2000::100:529,2000::100:4ee,53719,12129,1603129987.4513464,1603130367.4437973,190,194,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,277,93,1217,209,143,26,267,76,1
158.35.232.224,21.91.109.14,33325,12952,1603099951.7785096,1603100394.967772,190,234,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,277,53,1217,24,178,55,267,236,1
6003::100a,2000::100:4f7,38627,17501,1603080638.5928552,1603080719.2940555,190,234,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,103,131,326,65,77,1,12,1
6003::1000,2000::100:506,14605,14604,1603074134.7253468,1603074392.381217,190,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,73,25,470,80,10,13,208,0
2000::100:520,236.116.252.161,29110,18604,1603111655.3951154,1603112081.1871326,190,249,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,564,207,0,15,267,67,1
254.93.253.40,25.217.83.97,62220,58783,1603122509.5852048,1603122886.2472153,191,271,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,47,1510,92,64,17,345,214,1
2000::100:502,2000::100:515,18208,3058,1603124619.780713,1603124829.5762062,190,251,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,1510,28,143,68,27,238,1
123.253.2.166,6003::fce,41515,29417,1603124009.6033897,1603124430.7451115,190,224,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,224,50,18,241,36,19,345,23,1
6003::1002,2000::100:502,14593,14614,1603074426.6308613,1603074631.6514583,191,216,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,123,447,229,20,58,59,5,0
167.59.87.179,2000::100:51f,12990,55951,1603117106.6351664,1603117496.7439222,190,201,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,277,59,1510,341,143,33,267,19,1
2000::100:50c,2000::100:520,62776,4447,1603105449.508682,1603105716.099897,190,240,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,79,9,172,204,10,3,345,71,1
2000::100:4d9,150.127.20.49,18597,19072,1603126693.5438554,1603127092.9851596,191,290,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,277,95,1217,110,61,23,345,7,1
2000::100:502,2000::100:504,8799,14602,1603074570.560572,1603074942.934622,191,163,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20,94,494,15,61,49,75,13,0
16.58.224.121,64.148.13.101,26143,3069,1603136968.0206537,1603137374.5460086,190,277,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,68,1217,305,178,41,115,14,1
2000::100:505,2000::100:501,14606,14608,1603074138.5283408,1603074296.063439,191,186,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,106,76,598,75,16,30,214,197,0
6003::1005,2000::100:503,14605,14598,1603074473.56638,1603074888.3604095,190,254,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,59,466,418,59,62,153,88,0
6003::fce,226.64.255.73,12388,21458,1603132340.0219421,1603132794.6171641,190,175,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,117,47,1217,336,20,47,5,174,1
2000::100:4d9,6003::100a,45868,40523,1603119366.354712,1603119807.4302776,191,148,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,87,1217,370,19,38,267,50,1
13.210.187.221,5.90.57.180,46259,50047,1603081270.2900994,1603081549.5672767,190,160,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,114,1510,175,178,29,345,24,1
2000::100:502,6003::ff6,6727,1591,1603087597.495702,1603088017.547098,190,128,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,224,7,1510,255,178,12,345,9,1
6003::1002,6003::1000,14614,14599,1603074052.2888598,1603074423.0909169,190,225,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,110,108,577,28,35,6,23,21,0
6003::1003,2000::100:506,14612,14601,1603074051.914074,1603074471.0070221,190,211,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,73,30,297,446,18,21,10,219,0
6003::1000,6003::1000,14592,14592,1603074119.938492,1603074372.4187052,191,173,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,123,82,303,486,62,56,32,20,0
2000::100:501,2000::100:4d0,9499,27777,1603080376.4793148,1603080819.3511605,190,144,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,118,81,241,102,24,9,8,132,1
2000::100:516,54.72.86.192,45804,33244,1603087476.6829782,1603087855.3998027,190,129,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,13,1510,436,143,38,345,52,1
2000::100:502,2000::100:516,4592,60120,1603107906.6666474,1603108369.7624798,190,213,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,15,1510,615,178,21,23,15,1
2000::100:502,2000::100:502,14604,8807,1603074618.328896,1603074913.8666062,191,136,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,26,377,315,47,23,13,16,0
78.17.177.152,195.139.24.20,35148,56016,1603136690.555831,1603137147.2815003,190,292,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,25,91,1217,341,82,53,345,40,1
6003::1005,2000::100:506,14593,14610,1603074611.6152241,1603075031.8598504,190,121,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,93,419,177,15,74,126,14,0
2000::100:515,28.159.135.88,44037,46154,1603097800.3752897,1603098222.628972,190,294,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,59,1510,524,178,0,23,140,1
6003::1000,2000::100:502,10222,36002,1603145384.8328524,1603145821.201534,190,160,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,431,274,65,58,345,4,1
2000::100:503,2000::100:503,14612,14611,1603074429.218299,1603074751.3553953,191,127,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,95,504,30,36,64,45,7,0
6003::1000,2000::100:503,8800,14599,1603074522.8288872,1603074629.2763078,191,278,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,98,488,4,31,98,14,0
6003::1000,2000::100:505,8800,14596,1603074305.886817,1603074343.2026563,190,82,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,121,33,250,178,12,20,82,2,0
2000::100:504,2000::100:504,14603,14601,1603074286.8014896,1603074698.7649622,190,152,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,109,83,306,494,18,52,33,73,0
6003::1000,2000::100:502,14609,14596,1603074557.792938,1603074970.1042354,190,245,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,55,11,162,78,71,22,13,192,0
2000::100:502,2000::100:4da,15388,38540,1603079237.9325187,1603079686.6294267,190,271,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,42,1217,160,178,18,345,11,1
6003::1001,6003::1002,8796,14598,1603074059.6179318,1603074364.2724009,190,162,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,119,319,171,79,59,0,1,0
6003::1003,2000::100:506,14597,8799,1603074113.3190215,1603074526.2374249,191,259,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94,16,591,131,76,13,35,194,0
6003::1001,2000::100:506,14600,8814,1603074434.7246616,1603074592.3504362,190,158,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,540,307,65,30,83,8,0
6003::1003,2000::100:502,14606,14597,1603074055.462818,1603074181.8334339,191,158,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,24,41,122,193,8,65,48,188,0
6003::1003,2000::100:504,14603,14602,1603074275.5998323,1603074346.0346437,190,94,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,16,367,206,38,14,219,20,0
6003::1004,2000::100:503,14602,14613,1603074057.2034447,1603074205.655429,191,222,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,467,495,45,12,3,27,0
6003::1000,2000::100:501,14604,8808,1603074008.2952304,1603074078.3599324,191,212,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,86,96,519,184,59,30,38,21,0
6003::1001,2000::100:504,14594,14610,1603074564.1903265,1603074971.0951657,191,120,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,54,261,584,63,59,21,180,0
6003::1001,2000::100:506,8797,14598,1603074144.8779616,1603074513.975903,190,174,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,97,74,95,330,2,6,167,29,0
6003::1003,2000::100:501,14599,14599,1603074072.8745914,1603074491.1314194,190,178,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,95,277,79,80,33,212,0
253.151.146.210,216.89.21.9,44044,9295,1603080404.2509763,1603080848.7923315,191,258,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,330,224,52,29,145,3,1
135.58.48.59,90.190.41.144,9101,64479,1603096013.6733994,1603096421.773816,190,228,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,224,85,1510,530,178,61,345,10,1
230.65.195.9,2000::100:4e4,28922,24076,1603113511.5027924,1603113896.6054049,190,233,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,29,1217,578,36,70,267,32,1
2000::100:4ee,0.63.255.118,36925,39459,1603123378.023171,1603123829.8579955,191,80,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,224,101,1217,310,178,4,345,21,1
6003::1000,2000::100:503,8802,14602,1603074330.266197,1603074364.528272,190,211,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,38,74,7,353,56,18,218,23,0
40.11.103.68,6003::101e,32069,54104,1603137443.4521961,1603137884.103266,190,285,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,277,106,131,418,143,38,345,9,1
2000::100:4d9,6003::1028,2456,765,1603127329.5286965,1603127749.2491176,190,206,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,69,93,567,340,31,70,63,177,1
153.245.144.102,138.117.39.170,51378,50864,1603146828.7834706,1603147068.8386612,190,121,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,14,145,132,72,76,267,122,1
6003::1004,6003::1000,14612,14612,1603074315.425039,1603074545.016117,190,259,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,112,463,218,26,66,99,4,0
6003::1000,2000::100:501,14605,8805,1603074339.400155,1603074363.051881,190,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,25,25,3,3,1,0,0
6003::1000,2000::100:504,14606,14612,1603074000.8591938,1603074090.4983513,190,112,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,93,73,389,286,59,24,8,6,0
6003::1000,6003::1000,14592,14607,1603074461.52417,1603074660.259072,190,117,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,52,121,483,439,53,78,2,227,0
6003::1002,2000::100:506,14611,14598,1603074118.1810093,1603074535.8036537,190,262,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91,72,74,27,51,13,9,19,0
6003::1004,2000::100:505,14613,14600,1603074321.7138891,1603074739.1976554,190,274,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,66,31,422,403,73,64,159,170,0
6003::1002,6003::1000,8807,14597,1603074027.7354226,1603074146.3166697,190,127,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,117,95,31,45,212,27,0
6003::1002,2000::100:501,14603,8795,1603074585.3639722,1603074681.2689753,190,258,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,92,52,226,444,38,3,21,29,0
2000::100:4e3,171.244.77.132,58835,44437,1603115663.043875,1603116112.687374,190,125,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,112,1217,617,143,48,28,17,1
2000::100:4d9,127.163.87.11,3481,1984,1603137472.9081244,1603137935.584291,191,106,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,224,5,1510,215,2,70,70,26,1
6003::1004,2000::100:507,14601,14604,1603074631.28374,1603075057.9372294,190,235,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,93,98,53,3,15,67,26,83,0
167.175.41.241,2000::100:4e4,61806,22923,1603131308.721091,1603131726.2908626,190,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,75,2,298,7,16,267,6,1
218.229.185.252,2000::100:4e4,21772,341,1603135361.0043032,1603135578.9818752,190,247,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,16,1510,351,178,22,345,121,1
2000::100:503,6003::1003,14611,14607,1603074495.4916914,1603074673.3120966,190,242,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,102,143,212,17,77,6,169,0
6003::1002,2000::100:502,14597,8802,1603074001.251826,1603074391.1892827,190,182,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,76,25,10,497,64,41,1,149,0
2000::100:52a,62.235.251.170,50473,60260,1603138698.6491673,1603139089.4283829,190,267,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,224,49,112,645,63,10,267,25,1
6003::1014,181.134.148.105,28171,57657,1603097779.0394082,1603097993.9321632,190,94,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,67,19,1510,456,178,23,267,84,1
6003::1003,2000::100:503,14596,14610,1603074611.9473832,1603075069.557586,190,195,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,107,586,600,60,3,12,128,0
2000::100:4ee,6003::100a,11255,55767,1603077697.3969886,1603078076.2891552,190,194,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,277,72,130,499,178,7,267,136,1
6003::1005,2000::100:504,14602,14601,1603074153.3201594,1603074223.0477245,190,163,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,83,21,135,110,48,62,121,235,0
6003::1000,6003::1002,8807,14596,1603074090.7486222,1603074405.9355478,190,231,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,33,43,55,52,0,36,129,0
6003::1002,2000::100:504,14613,14601,1603074051.7243195,1603074490.6395051,190,191,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,95,33,2,154,7,0,13,75,0
213.124.254.11,2000::100:4cf,9054,54023,1603094591.4998887,1603095003.8640718,190,110,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,63,15,39,658,62,37,97,214,1
2000::100:4da,134.85.75.54,26137,19244,1603138966.6802282,1603139353.0782382,191,266,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,57,115,433,171,74,26,7,5,1
6003::1001,2000::100:502,8807,14612,1603074228.9734042,1603074279.782774,191,168,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,79,56,581,631,33,66,28,220,0
6003::1004,2000::100:504,14594,14606,1603074160.5415561,1603074189.3899882,190,227,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,333,630,54,63,10,71,0
2000::100:515,6003::fe2,23225,7040,1603120354.00704,1603120642.3648088,190,255,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,89,1510,41,143,73,345,27,1
2000::100:505,2000::100:504,14602,14601,1603074029.381187,1603074482.3653245,190,213,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,394,646,44,16,162,12,0
6003::1005,6003::1001,14601,14606,1603074455.1456158,1603074916.1553953,191,231,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,15,114,344,302,72,60,23,29,0
111.132.120.250,2000::100:4d9,19030,23085,1603139818.0773787,1603140211.9672616,190,141,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,12,1510,180,178,48,345,31,1
6003::1005,2000::100:502,14605,14599,1603074552.1049085,1603074939.3918002,190,98,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,565,571,6,32,213,102,0
6003::1003,2000::100:505,14595,14598,1603073964.5275774,1603074390.4778097,190,207,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,85,76,573,334,3,51,1,217,0
6003::1004,6003::1004,14611,14598,1603074097.3887193,1603074522.2992375,190,131,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,82,102,408,419,78,21,2,2,0
6003::1004,2000::100:502,14599,14599,1603074073.7927685,1603074505.3030322,191,92,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,95,135,491,53,82,22,22,0
6003::1002,2000::100:505,14608,14601,1603073956.5191379,1603074372.605908,190,233,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,99,84,259,385,26,54,76,29,0
6003::1001,2000::100:504,14603,8809,1603074590.0824883,1603074684.1980224,191,187,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,98,326,339,5,42,18,5,0
2000::100:504,2000::100:506,14615,8802,1603074340.9572418,1603074600.6177795,190,174,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,87,43,109,264,7,75,181,26,0
